split,image_id,true_label,resnet_probability,resnet_label,densenet_probability,densenet_label,efficientnet_probability,efficientnet_label,gel_probability,gel_label
train,IMG0002717.jpg,Non_fractured,0.3093,Non_fractured,0.0000,Non_fractured,0.1966,Non_fractured,0.1468,Non_fractured
train,IMG0002719.jpg,Non_fractured,0.0008,Non_fractured,0.0034,Non_fractured,0.0089,Non_fractured,0.0040,Non_fractured
train,IMG0002720.jpg,Non_fractured,0.0030,Non_fractured,0.0012,Non_fractured,0.1055,Non_fractured,0.0289,Non_fractured
train,IMG0002722.jpg,Non_fractured,0.0002,Non_fractured,0.0058,Non_fractured,0.0029,Non_fractured,0.0033,Non_fractured
train,IMG0002723.jpg,Non_fractured,0.0005,Non_fractured,0.0011,Non_fractured,0.0045,Non_fractured,0.0018,Non_fractured
train,IMG0002725.jpg,Non_fractured,0.0005,Non_fractured,0.0057,Non_fractured,0.0040,Non_fractured,0.0036,Non_fractured
train,IMG0002726.jpg,Non_fractured,0.0462,Non_fractured,0.0001,Non_fractured,0.0027,Non_fractured,0.0151,Non_fractured
train,IMG0002728.jpg,Non_fractured,0.0045,Non_fractured,0.0002,Non_fractured,0.0049,Non_fractured,0.0028,Non_fractured
train,IMG0002734.jpg,Non_fractured,0.0022,Non_fractured,0.0008,Non_fractured,0.0121,Non_fractured,0.0042,Non_fractured
train,IMG0002735.jpg,Non_fractured,0.0446,Non_fractured,0.0179,Non_fractured,0.0551,Non_fractured,0.0359,Non_fractured
train,IMG0002736.jpg,Non_fractured,0.1876,Non_fractured,0.0453,Non_fractured,0.0402,Non_fractured,0.0880,Non_fractured
train,IMG0002739.jpg,Non_fractured,0.1769,Non_fractured,0.0006,Non_fractured,0.0930,Non_fractured,0.0792,Non_fractured
train,IMG0002741.jpg,Non_fractured,0.0706,Non_fractured,0.0020,Non_fractured,0.0133,Non_fractured,0.0262,Non_fractured
train,IMG0002742.jpg,Non_fractured,0.1922,Non_fractured,0.0148,Non_fractured,0.0508,Non_fractured,0.0790,Non_fractured
train,IMG0002743.jpg,Non_fractured,0.0042,Non_fractured,0.0002,Non_fractured,0.0544,Non_fractured,0.0155,Non_fractured
train,IMG0002744.jpg,Non_fractured,0.1527,Non_fractured,0.0140,Non_fractured,0.2557,Non_fractured,0.1197,Non_fractured
train,IMG0002747.jpg,Non_fractured,0.0194,Non_fractured,0.0006,Non_fractured,0.0024,Non_fractured,0.0069,Non_fractured
train,IMG0002751.jpg,Non_fractured,0.0111,Non_fractured,0.0003,Non_fractured,0.0539,Non_fractured,0.0176,Non_fractured
train,IMG0002752.jpg,Non_fractured,0.0027,Non_fractured,0.0011,Non_fractured,0.1210,Non_fractured,0.0328,Non_fractured
train,IMG0002753.jpg,Non_fractured,0.1154,Non_fractured,0.0008,Non_fractured,0.0017,Non_fractured,0.0365,Non_fractured
train,IMG0002754.jpg,Non_fractured,0.0012,Non_fractured,0.0024,Non_fractured,0.0129,Non_fractured,0.0047,Non_fractured
train,IMG0002756.jpg,Non_fractured,0.0014,Non_fractured,0.0038,Non_fractured,0.0031,Non_fractured,0.0029,Non_fractured
train,IMG0002757.jpg,Non_fractured,0.1654,Non_fractured,0.0004,Non_fractured,0.0323,Non_fractured,0.0597,Non_fractured
train,IMG0002758.jpg,Non_fractured,0.1186,Non_fractured,0.0028,Non_fractured,0.0448,Non_fractured,0.0496,Non_fractured
train,IMG0002759.jpg,Non_fractured,0.0097,Non_fractured,0.0019,Non_fractured,0.0213,Non_fractured,0.0094,Non_fractured
train,IMG0002760.jpg,Non_fractured,0.0366,Non_fractured,0.0025,Non_fractured,0.0182,Non_fractured,0.0172,Non_fractured
train,IMG0002761.jpg,Non_fractured,0.1748,Non_fractured,0.0001,Non_fractured,0.0388,Non_fractured,0.0642,Non_fractured
train,IMG0002765.jpg,Non_fractured,0.0142,Non_fractured,0.0095,Non_fractured,0.0530,Non_fractured,0.0223,Non_fractured
train,IMG0002766.jpg,Non_fractured,0.0280,Non_fractured,0.0143,Non_fractured,0.0700,Non_fractured,0.0331,Non_fractured
train,IMG0002767.jpg,Non_fractured,0.0891,Non_fractured,0.0040,Non_fractured,0.0525,Non_fractured,0.0429,Non_fractured
train,IMG0002769.jpg,Non_fractured,0.0039,Non_fractured,0.0000,Non_fractured,0.0040,Non_fractured,0.0023,Non_fractured
train,IMG0002770.jpg,Non_fractured,0.0730,Non_fractured,0.0004,Non_fractured,0.1395,Non_fractured,0.0590,Non_fractured
train,IMG0002771.jpg,Non_fractured,0.1717,Non_fractured,0.0609,Non_fractured,0.1346,Non_fractured,0.1143,Non_fractured
train,IMG0002772.jpg,Non_fractured,0.1821,Non_fractured,0.0004,Non_fractured,0.0318,Non_fractured,0.0648,Non_fractured
train,IMG0002773.jpg,Non_fractured,0.0024,Non_fractured,0.0004,Non_fractured,0.0018,Non_fractured,0.0014,Non_fractured
train,IMG0002774.jpg,Non_fractured,0.0907,Non_fractured,0.0017,Non_fractured,0.0086,Non_fractured,0.0310,Non_fractured
train,IMG0002776.jpg,Non_fractured,0.0077,Non_fractured,0.0011,Non_fractured,0.1764,Non_fractured,0.0487,Non_fractured
train,IMG0002777.jpg,Non_fractured,0.0214,Non_fractured,0.0053,Non_fractured,0.0377,Non_fractured,0.0187,Non_fractured
train,IMG0002778.jpg,Non_fractured,0.0015,Non_fractured,0.0001,Non_fractured,0.0722,Non_fractured,0.0193,Non_fractured
train,IMG0002779.jpg,Non_fractured,0.0985,Non_fractured,0.0011,Non_fractured,0.0032,Non_fractured,0.0318,Non_fractured
train,IMG0002780.jpg,Non_fractured,0.0195,Non_fractured,0.0000,Non_fractured,0.0013,Non_fractured,0.0064,Non_fractured
train,IMG0002781.jpg,Non_fractured,0.0006,Non_fractured,0.0011,Non_fractured,0.0026,Non_fractured,0.0013,Non_fractured
train,IMG0002783.jpg,Non_fractured,0.0058,Non_fractured,0.0018,Non_fractured,0.0111,Non_fractured,0.0055,Non_fractured
train,IMG0002784.jpg,Non_fractured,0.0010,Non_fractured,0.0003,Non_fractured,0.0002,Non_fractured,0.0005,Non_fractured
train,IMG0002786.jpg,Non_fractured,0.0044,Non_fractured,0.0002,Non_fractured,0.0095,Non_fractured,0.0039,Non_fractured
train,IMG0002787.jpg,Non_fractured,0.0055,Non_fractured,0.0017,Non_fractured,0.0082,Non_fractured,0.0046,Non_fractured
train,IMG0002788.jpg,Non_fractured,0.0001,Non_fractured,0.0001,Non_fractured,0.0003,Non_fractured,0.0002,Non_fractured
train,IMG0002789.jpg,Non_fractured,0.0040,Non_fractured,0.0000,Non_fractured,0.1909,Non_fractured,0.0509,Non_fractured
train,IMG0002793.jpg,Non_fractured,0.0064,Non_fractured,0.0003,Non_fractured,0.0184,Non_fractured,0.0069,Non_fractured
train,IMG0002795.jpg,Non_fractured,0.0004,Non_fractured,0.0006,Non_fractured,0.0001,Non_fractured,0.0004,Non_fractured
train,IMG0002797.jpg,Non_fractured,0.0084,Non_fractured,0.0021,Non_fractured,0.0037,Non_fractured,0.0045,Non_fractured
train,IMG0002798.jpg,Non_fractured,0.2456,Non_fractured,0.0017,Non_fractured,0.1306,Non_fractured,0.1107,Non_fractured
train,IMG0002800.jpg,Non_fractured,0.0037,Non_fractured,0.0012,Non_fractured,0.0706,Non_fractured,0.0200,Non_fractured
train,IMG0002802.jpg,Non_fractured,0.0067,Non_fractured,0.0064,Non_fractured,0.0070,Non_fractured,0.0067,Non_fractured
train,IMG0002805.jpg,Non_fractured,0.0038,Non_fractured,0.0001,Non_fractured,0.0019,Non_fractured,0.0017,Non_fractured
train,IMG0002806.jpg,Non_fractured,0.0020,Non_fractured,0.0014,Non_fractured,0.0010,Non_fractured,0.0015,Non_fractured
train,IMG0002807.jpg,Non_fractured,0.0448,Non_fractured,0.0005,Non_fractured,0.1539,Non_fractured,0.0541,Non_fractured
train,IMG0002808.jpg,Non_fractured,0.0904,Non_fractured,0.0054,Non_fractured,0.2664,Non_fractured,0.0995,Non_fractured
train,IMG0002812.jpg,Non_fractured,0.1434,Non_fractured,0.0039,Non_fractured,0.0823,Non_fractured,0.0674,Non_fractured
train,IMG0002813.jpg,Non_fractured,0.0009,Non_fractured,0.0008,Non_fractured,0.0172,Non_fractured,0.0051,Non_fractured
train,IMG0002814.jpg,Non_fractured,0.0010,Non_fractured,0.0014,Non_fractured,0.0073,Non_fractured,0.0028,Non_fractured
train,IMG0002815.jpg,Non_fractured,0.0000,Non_fractured,0.0045,Non_fractured,0.0006,Non_fractured,0.0021,Non_fractured
train,IMG0002817.jpg,Non_fractured,0.0173,Non_fractured,0.0005,Non_fractured,0.0195,Non_fractured,0.0106,Non_fractured
train,IMG0002819.jpg,Non_fractured,0.0324,Non_fractured,0.0002,Non_fractured,0.1850,Non_fractured,0.0582,Non_fractured
train,IMG0002820.jpg,Non_fractured,0.0252,Non_fractured,0.0014,Non_fractured,0.2556,Non_fractured,0.0749,Non_fractured
train,IMG0002821.jpg,Non_fractured,0.2465,Non_fractured,0.0785,Non_fractured,0.1028,Non_fractured,0.1368,Non_fractured
train,IMG0002822.jpg,Non_fractured,0.0948,Non_fractured,0.0115,Non_fractured,0.1503,Non_fractured,0.0733,Non_fractured
train,IMG0002823.jpg,Non_fractured,0.0086,Non_fractured,0.0001,Non_fractured,0.0077,Non_fractured,0.0047,Non_fractured
train,IMG0002825.jpg,Non_fractured,0.0358,Non_fractured,0.0072,Non_fractured,0.2508,Non_fractured,0.0794,Non_fractured
train,IMG0002826.jpg,Non_fractured,0.1985,Non_fractured,0.0171,Non_fractured,0.0777,Non_fractured,0.0890,Non_fractured
train,IMG0002827.jpg,Non_fractured,0.1169,Non_fractured,0.0013,Non_fractured,0.6198,Fractured,0.1965,Non_fractured
train,IMG0002829.jpg,Non_fractured,0.0989,Non_fractured,0.0002,Non_fractured,0.0035,Non_fractured,0.0316,Non_fractured
train,IMG0002830.jpg,Non_fractured,0.0074,Non_fractured,0.0046,Non_fractured,0.0310,Non_fractured,0.0123,Non_fractured
train,IMG0002835.jpg,Non_fractured,0.0145,Non_fractured,0.0051,Non_fractured,0.0330,Non_fractured,0.0153,Non_fractured
train,IMG0002839.jpg,Non_fractured,0.1100,Non_fractured,0.0012,Non_fractured,0.1241,Non_fractured,0.0668,Non_fractured
train,IMG0002841.jpg,Non_fractured,0.4799,Non_fractured,0.0003,Non_fractured,0.1361,Non_fractured,0.1022,Non_fractured
train,IMG0002842.jpg,Non_fractured,0.0262,Non_fractured,0.0001,Non_fractured,0.0272,Non_fractured,0.0152,Non_fractured
train,IMG0002843.jpg,Non_fractured,0.0071,Non_fractured,0.0004,Non_fractured,0.0098,Non_fractured,0.0049,Non_fractured
train,IMG0002844.jpg,Non_fractured,0.0016,Non_fractured,0.0004,Non_fractured,0.0026,Non_fractured,0.0014,Non_fractured
train,IMG0002845.jpg,Non_fractured,0.0013,Non_fractured,0.0009,Non_fractured,0.1868,Non_fractured,0.0494,Non_fractured
train,IMG0002851.jpg,Non_fractured,0.0046,Non_fractured,0.0014,Non_fractured,0.0021,Non_fractured,0.0025,Non_fractured
train,IMG0002852.jpg,Non_fractured,0.0073,Non_fractured,0.0005,Non_fractured,0.1257,Non_fractured,0.0352,Non_fractured
train,IMG0002853.jpg,Non_fractured,0.0021,Non_fractured,0.0013,Non_fractured,0.0074,Non_fractured,0.0032,Non_fractured
train,IMG0002854.jpg,Non_fractured,0.0432,Non_fractured,0.0002,Non_fractured,0.0002,Non_fractured,0.0135,Non_fractured
train,IMG0002855.jpg,Non_fractured,0.0007,Non_fractured,0.0018,Non_fractured,0.0052,Non_fractured,0.0023,Non_fractured
train,IMG0002856.jpg,Non_fractured,0.0012,Non_fractured,0.0009,Non_fractured,0.0008,Non_fractured,0.0010,Non_fractured
train,IMG0002857.jpg,Non_fractured,0.0375,Non_fractured,0.0005,Non_fractured,0.0174,Non_fractured,0.0163,Non_fractured
train,IMG0002858.jpg,Non_fractured,0.0064,Non_fractured,0.0013,Non_fractured,0.0249,Non_fractured,0.0090,Non_fractured
train,IMG0002860.jpg,Non_fractured,0.0224,Non_fractured,0.0006,Non_fractured,0.0444,Non_fractured,0.0188,Non_fractured
train,IMG0002861.jpg,Non_fractured,0.1388,Non_fractured,0.0004,Non_fractured,0.1149,Non_fractured,0.0730,Non_fractured
train,IMG0002862.jpg,Non_fractured,0.0272,Non_fractured,0.0003,Non_fractured,0.0993,Non_fractured,0.0344,Non_fractured
train,IMG0002863.jpg,Non_fractured,0.0575,Non_fractured,0.0000,Non_fractured,0.0713,Non_fractured,0.0363,Non_fractured
train,IMG0002864.jpg,Non_fractured,0.0929,Non_fractured,0.0002,Non_fractured,0.0957,Non_fractured,0.0537,Non_fractured
train,IMG0002865.jpg,Non_fractured,0.0028,Non_fractured,0.0002,Non_fractured,0.0001,Non_fractured,0.0010,Non_fractured
train,IMG0002866.jpg,Non_fractured,0.0203,Non_fractured,0.0003,Non_fractured,0.0154,Non_fractured,0.0104,Non_fractured
train,IMG0002868.jpg,Non_fractured,0.0070,Non_fractured,0.0028,Non_fractured,0.0110,Non_fractured,0.0062,Non_fractured
train,IMG0002869.jpg,Non_fractured,0.0790,Non_fractured,0.0002,Non_fractured,0.0120,Non_fractured,0.0276,Non_fractured
train,IMG0002870.jpg,Non_fractured,0.0099,Non_fractured,0.0020,Non_fractured,0.0044,Non_fractured,0.0051,Non_fractured
train,IMG0002871.jpg,Non_fractured,0.0004,Non_fractured,0.0031,Non_fractured,0.0075,Non_fractured,0.0034,Non_fractured
train,IMG0002872.jpg,Non_fractured,0.0000,Non_fractured,0.0000,Non_fractured,0.0125,Non_fractured,0.0033,Non_fractured
train,IMG0002873.jpg,Non_fractured,0.0633,Non_fractured,0.0000,Non_fractured,0.0574,Non_fractured,0.0345,Non_fractured
train,IMG0002874.jpg,Non_fractured,0.0934,Non_fractured,0.0086,Non_fractured,0.0445,Non_fractured,0.0442,Non_fractured
train,IMG0002876.jpg,Non_fractured,0.0376,Non_fractured,0.0011,Non_fractured,0.2557,Non_fractured,0.0786,Non_fractured
train,IMG0002878.jpg,Non_fractured,0.0007,Non_fractured,0.0111,Non_fractured,0.0051,Non_fractured,0.0064,Non_fractured
train,IMG0002879.jpg,Non_fractured,0.0216,Non_fractured,0.0011,Non_fractured,0.0025,Non_fractured,0.0078,Non_fractured
train,IMG0002880.jpg,Non_fractured,0.0000,Non_fractured,0.0049,Non_fractured,0.0005,Non_fractured,0.0023,Non_fractured
train,IMG0002881.jpg,Non_fractured,0.1829,Non_fractured,0.0038,Non_fractured,0.1464,Non_fractured,0.0963,Non_fractured
train,IMG0002883.jpg,Non_fractured,0.0124,Non_fractured,0.0018,Non_fractured,0.0951,Non_fractured,0.0293,Non_fractured
train,IMG0002884.jpg,Non_fractured,0.4018,Non_fractured,0.0883,Non_fractured,0.8594,Fractured,0.4533,Fractured
train,IMG0002887.jpg,Non_fractured,0.2394,Non_fractured,0.0015,Non_fractured,0.1315,Non_fractured,0.1089,Non_fractured
train,IMG0002888.jpg,Non_fractured,0.2396,Non_fractured,0.0005,Non_fractured,0.0873,Non_fractured,0.0970,Non_fractured
train,IMG0002889.jpg,Non_fractured,0.0093,Non_fractured,0.0006,Non_fractured,0.0041,Non_fractured,0.0042,Non_fractured
train,IMG0002890.jpg,Non_fractured,0.0009,Non_fractured,0.0002,Non_fractured,0.0041,Non_fractured,0.0014,Non_fractured
train,IMG0002891.jpg,Non_fractured,0.0386,Non_fractured,0.0012,Non_fractured,0.0369,Non_fractured,0.0221,Non_fractured
train,IMG0002892.jpg,Non_fractured,0.0021,Non_fractured,0.0000,Non_fractured,0.0071,Non_fractured,0.0025,Non_fractured
train,IMG0002893.jpg,Non_fractured,0.0594,Non_fractured,0.0001,Non_fractured,0.2186,Non_fractured,0.0752,Non_fractured
train,IMG0002894.jpg,Non_fractured,0.3418,Non_fractured,0.0078,Non_fractured,0.3204,Non_fractured,0.3093,Non_fractured
train,IMG0002895.jpg,Non_fractured,0.0020,Non_fractured,0.0007,Non_fractured,0.0029,Non_fractured,0.0017,Non_fractured
train,IMG0002896.jpg,Non_fractured,0.0004,Non_fractured,0.0042,Non_fractured,0.0143,Non_fractured,0.0057,Non_fractured
train,IMG0002897.jpg,Non_fractured,0.0419,Non_fractured,0.0143,Non_fractured,0.0071,Non_fractured,0.0210,Non_fractured
train,IMG0002898.jpg,Non_fractured,0.0366,Non_fractured,0.0052,Non_fractured,0.1399,Non_fractured,0.0499,Non_fractured
train,IMG0002899.jpg,Non_fractured,0.0378,Non_fractured,0.0101,Non_fractured,0.0494,Non_fractured,0.0289,Non_fractured
train,IMG0002900.jpg,Non_fractured,0.0055,Non_fractured,0.0021,Non_fractured,0.0053,Non_fractured,0.0040,Non_fractured
train,IMG0002901.jpg,Non_fractured,0.0013,Non_fractured,0.0011,Non_fractured,0.0030,Non_fractured,0.0017,Non_fractured
train,IMG0002902.jpg,Non_fractured,0.1288,Non_fractured,0.0042,Non_fractured,0.0292,Non_fractured,0.0492,Non_fractured
train,IMG0002906.jpg,Non_fractured,0.0333,Non_fractured,0.0011,Non_fractured,0.1437,Non_fractured,0.0481,Non_fractured
train,IMG0002907.jpg,Non_fractured,0.1324,Non_fractured,0.0067,Non_fractured,0.0331,Non_fractured,0.0525,Non_fractured
train,IMG0002910.jpg,Non_fractured,0.0044,Non_fractured,0.0159,Non_fractured,0.0106,Non_fractured,0.0110,Non_fractured
train,IMG0002911.jpg,Non_fractured,0.3195,Non_fractured,0.0019,Non_fractured,0.3332,Non_fractured,0.3030,Non_fractured
train,IMG0002913.jpg,Non_fractured,0.4119,Non_fractured,0.0134,Non_fractured,0.7890,Fractured,0.4404,Fractured
train,IMG0002914.jpg,Non_fractured,0.0054,Non_fractured,0.0000,Non_fractured,0.0014,Non_fractured,0.0020,Non_fractured
train,IMG0002915.jpg,Non_fractured,0.0005,Non_fractured,0.0012,Non_fractured,0.0076,Non_fractured,0.0026,Non_fractured
train,IMG0002916.jpg,Non_fractured,0.1547,Non_fractured,0.0209,Non_fractured,0.1511,Non_fractured,0.0961,Non_fractured
train,IMG0002917.jpg,Non_fractured,0.0241,Non_fractured,0.0011,Non_fractured,0.0137,Non_fractured,0.0115,Non_fractured
train,IMG0002918.jpg,Non_fractured,0.0079,Non_fractured,0.0043,Non_fractured,0.7176,Fractured,0.3710,Non_fractured
train,IMG0002921.jpg,Non_fractured,0.0002,Non_fractured,0.0001,Non_fractured,0.0048,Non_fractured,0.0013,Non_fractured
train,IMG0002922.jpg,Non_fractured,0.0107,Non_fractured,0.0248,Non_fractured,0.0047,Non_fractured,0.0152,Non_fractured
train,IMG0002924.jpg,Non_fractured,0.0480,Non_fractured,0.0175,Non_fractured,0.4930,Non_fractured,0.0744,Non_fractured
train,IMG0002925.jpg,Non_fractured,0.0012,Non_fractured,0.0001,Non_fractured,0.0675,Non_fractured,0.0179,Non_fractured
train,IMG0002927.jpg,Non_fractured,0.0008,Non_fractured,0.0028,Non_fractured,0.1151,Non_fractured,0.0314,Non_fractured
train,IMG0002928.jpg,Non_fractured,0.0017,Non_fractured,0.0020,Non_fractured,0.0221,Non_fractured,0.0071,Non_fractured
train,IMG0002929.jpg,Non_fractured,0.0003,Non_fractured,0.0013,Non_fractured,0.0255,Non_fractured,0.0073,Non_fractured
train,IMG0002930.jpg,Non_fractured,0.0173,Non_fractured,0.0036,Non_fractured,0.0529,Non_fractured,0.0207,Non_fractured
train,IMG0002931.jpg,Non_fractured,0.0155,Non_fractured,0.0013,Non_fractured,0.0046,Non_fractured,0.0066,Non_fractured
train,IMG0002932.jpg,Non_fractured,0.0433,Non_fractured,0.0000,Non_fractured,0.0216,Non_fractured,0.0190,Non_fractured
train,IMG0002936.jpg,Non_fractured,0.5135,Non_fractured,0.0031,Non_fractured,0.2315,Non_fractured,0.2728,Non_fractured
train,IMG0002937.jpg,Non_fractured,0.1118,Non_fractured,0.0113,Non_fractured,0.5569,Fractured,0.1824,Non_fractured
train,IMG0002938.jpg,Non_fractured,0.4236,Non_fractured,0.0009,Non_fractured,0.0984,Non_fractured,0.0833,Non_fractured
train,IMG0002939.jpg,Non_fractured,0.5433,Fractured,0.0102,Non_fractured,0.0289,Non_fractured,0.0796,Non_fractured
train,IMG0002941.jpg,Non_fractured,0.0239,Non_fractured,0.0070,Non_fractured,0.1816,Non_fractured,0.0576,Non_fractured
train,IMG0002943.jpg,Non_fractured,0.0596,Non_fractured,0.0686,Non_fractured,0.2974,Non_fractured,0.1253,Non_fractured
train,IMG0002947.jpg,Non_fractured,0.0673,Non_fractured,0.0496,Non_fractured,0.0980,Non_fractured,0.0677,Non_fractured
train,IMG0002948.jpg,Non_fractured,0.0743,Non_fractured,0.0125,Non_fractured,0.6912,Fractured,0.1799,Non_fractured
train,IMG0002949.jpg,Non_fractured,0.0110,Non_fractured,0.0022,Non_fractured,0.0805,Non_fractured,0.0253,Non_fractured
train,IMG0002950.jpg,Non_fractured,0.1481,Non_fractured,0.2007,Fractured,0.0348,Non_fractured,0.1413,Non_fractured
train,IMG0002951.jpg,Non_fractured,0.0321,Non_fractured,0.0368,Non_fractured,0.1558,Non_fractured,0.0663,Non_fractured
train,IMG0002952.jpg,Non_fractured,0.2195,Non_fractured,0.1046,Non_fractured,0.6502,Fractured,0.2860,Non_fractured
train,IMG0002953.jpg,Non_fractured,0.0193,Non_fractured,0.0041,Non_fractured,0.0028,Non_fractured,0.0085,Non_fractured
train,IMG0002954.jpg,Non_fractured,0.0228,Non_fractured,0.0177,Non_fractured,0.0555,Non_fractured,0.0291,Non_fractured
train,IMG0002955.jpg,Non_fractured,0.2032,Non_fractured,0.0039,Non_fractured,0.0900,Non_fractured,0.0879,Non_fractured
train,IMG0002956.jpg,Non_fractured,0.0385,Non_fractured,0.0102,Non_fractured,0.0111,Non_fractured,0.0192,Non_fractured
train,IMG0002957.jpg,Non_fractured,0.0027,Non_fractured,0.0004,Non_fractured,0.0704,Non_fractured,0.0193,Non_fractured
train,IMG0002958.jpg,Non_fractured,0.0008,Non_fractured,0.0010,Non_fractured,0.0008,Non_fractured,0.0009,Non_fractured
train,IMG0002959.jpg,Non_fractured,0.0350,Non_fractured,0.0000,Non_fractured,0.0356,Non_fractured,0.0201,Non_fractured
train,IMG0002960.jpg,Non_fractured,0.0071,Non_fractured,0.0002,Non_fractured,0.4198,Non_fractured,0.0428,Non_fractured
train,IMG0002963.jpg,Non_fractured,0.0217,Non_fractured,0.0014,Non_fractured,0.0133,Non_fractured,0.0108,Non_fractured
train,IMG0002964.jpg,Non_fractured,0.0680,Non_fractured,0.0046,Non_fractured,0.0074,Non_fractured,0.0250,Non_fractured
train,IMG0002966.jpg,Non_fractured,0.1071,Non_fractured,0.0048,Non_fractured,0.3518,Non_fractured,0.1266,Non_fractured
train,IMG0002967.jpg,Non_fractured,0.1463,Non_fractured,0.0106,Non_fractured,0.4541,Non_fractured,0.1042,Non_fractured
train,IMG0002968.jpg,Non_fractured,0.1301,Non_fractured,0.0003,Non_fractured,0.0241,Non_fractured,0.0467,Non_fractured
train,IMG0002969.jpg,Non_fractured,0.0850,Non_fractured,0.0025,Non_fractured,0.0011,Non_fractured,0.0277,Non_fractured
train,IMG0002973.jpg,Non_fractured,0.0006,Non_fractured,0.0007,Non_fractured,0.0096,Non_fractured,0.0030,Non_fractured
train,IMG0002974.jpg,Non_fractured,0.0032,Non_fractured,0.0000,Non_fractured,0.0358,Non_fractured,0.0103,Non_fractured
train,IMG0002975.jpg,Non_fractured,0.0139,Non_fractured,0.0007,Non_fractured,0.0017,Non_fractured,0.0050,Non_fractured
